gene,avg_bulk_CPM,hgnc_symbol
ENSG00000205583,0.3614393400366946,STAG3L1
ENSG00000272459,0.3613656703774265,FAM193B-DT
ENSG00000197651,0.3613628405928709,CCER1
ENSG00000237842,0.3607286501659674,SMU1P1
ENSG00000262118,0.3606111516475395,MTCO1P28
ENSG00000251306,0.3604145181126793,NDUFB4P2
ENSG00000263818,0.3602691313018369,RDM1P5
ENSG00000234572,0.3602056851468816,LINC01800
ENSG00000224729,0.36019455946181,PCOLCE-AS1
ENSG00000159723,0.3601614683841165,AGRP
ENSG00000181965,0.3598836888446937,NEUROG1
ENSG00000265316,0.3598094237367261,EPB41L3-AS1
ENSG00000233993,0.3597837312553802,DTD1-AS1
ENSG00000240175,0.3596821668659532,MAGI1-AS1
ENSG00000248448,0.3595773686443034,COX5BP1
ENSG00000270547,0.3595016504343875,LINC01235
ENSG00000270532,0.3592417616897379,PEBP1P2
ENSG00000143107,0.3591432695583428,FNDC7
ENSG00000134612,0.3590346569303812,FOLH1B
ENSG00000237200,0.3589565909365606,ZBTB40-IT1
ENSG00000211816,0.3589063612740485,TRAV38-1
ENSG00000228149,0.3588541364187492,RPL3P1
ENSG00000242083,0.358788042010521,RPL7AP31
ENSG00000248187,0.3587016728560557,LINC03140
ENSG00000260625,0.3586590810062539,RUSF1-DT
ENSG00000248697,0.3581720102397803,TOX4P1
ENSG00000238062,0.3580356821355491,SPATA3-AS1
ENSG00000220884,0.3579506320660919,MESTP1
ENSG00000144962,0.3575164152960387,SPATA16
ENSG00000204849,0.3575146216831316,SPATA31A1
ENSG00000233490;ENSG00000213654;ENSG00000236697;ENSG00000206314;ENSG00000234508;ENSG00000234243;ENSG00000237052,0.3575013411780163,GPSM3
ENSG00000234076,0.3574953895201707,TPRG1-AS1
ENSG00000255776,0.3574877864083362,VDAC2P2
ENSG00000188242,0.3573383065470772,SLC9A3-OT1
ENSG00000272752,0.3572838503217205,STAG3L5P-PVRIG2P-PILRB
ENSG00000259163,0.3572637135737121,TTC7B-AS1
ENSG00000268655,0.3571886812720644,SAXO3
ENSG00000211701,0.3571112719151311,TRGV1
ENSG00000236529,0.3570699601879732,LINC03129
ENSG00000226627,0.3568927605084965,SHANK2-AS1
ENSG00000237624,0.3565605318918301,OXCT2P1
ENSG00000227525,0.3564466777064076,RPL7P6
ENSG00000228753,0.356350828360707,EIF4BP2
ENSG00000207279,0.3562684444279565,SNORD116-24
ENSG00000213305,0.3561953264586742,HNRNPCP6
ENSG00000252172,0.3560254295753998,RNU6-720P
ENSG00000223177,0.3558693244201544,RNA5SP39
ENSG00000176754,0.3557022677890119,LINC00303
ENSG00000211814,0.3556409390609875,TRAV35
ENSG00000231652,0.3556218630275625,CD109-AS1
ENSG00000240990,0.3555170264197433,HOXA11-AS
ENSG00000267275,0.3554535381828305,KLF2-DT
ENSG00000259000,0.355109666191276,DOCK11P1
ENSG00000248329,0.3550924190391621,APELA
ENSG00000224852,0.3550415847729872,MTND5P24
ENSG00000241907,0.3549879686539708,RPS20P4
ENSG00000236086,0.3549398698219501,HMGN2P28
ENSG00000239926,0.3548437291535465,PRDX3P4
ENSG00000200665,0.3547048617372597,RNU6-1188P
ENSG00000163518,0.3546472131702182,FCRL4
ENSG00000235214,0.3546365797971446,FAM83C-AS1
ENSG00000107014,0.3545560150980472,RLN2
ENSG00000255921,0.3545537243921633,BCAT1-DT
ENSG00000224563,0.3545237432656117,LPP-AS1
ENSG00000214244,0.3544999368510546,SETP21
ENSG00000230666,0.3543348440414555,CEACAM22P
ENSG00000227666,0.3543307518506677,CYCSP24
ENSG00000226660;ENSG00000282568,0.35429611606228684,TRBV2
ENSG00000229520,0.3542942661341826,LINC00404
ENSG00000120669,0.354283725587452,SOHLH2
ENSG00000233693,0.353987832484826,PBX1-AS1
ENSG00000281852,0.3539191719389824,LINC00891
ENSG00000261315,0.3537791768436443,LARP4P
ENSG00000214216,0.3537254887954271,IQCJ
ENSG00000250582,0.3536779331984401,SMAD1-AS2
ENSG00000213089,0.3535688895792397,PDCL3P5
ENSG00000235545,0.3533570247588705,DOCK7-DT
ENSG00000182508,0.3533358359863137,LHFPL1
ENSG00000248885,0.3533314805815684,SEPTIN7P10
ENSG00000230005,0.3532641409289597,SNAP47-AS1
ENSG00000279082,0.3532462252039962,LINC01727
ENSG00000201544,0.3531717832787822,SNORA16B
ENSG00000184507,0.3531167698067066,NUTM1
ENSG00000181995,0.3530395376016917,LINC00301
ENSG00000257195,0.353014270583846,HNRNPA1P50
ENSG00000216331,0.3528238975751255,H1-12P
ENSG00000235347,0.3527866949100499,TRNT1P2
ENSG00000228376,0.35259190848554,GAS2L1P2
ENSG00000232385,0.3522051774907011,RPS3AP25
ENSG00000217026,0.3521017225722646,RPL10P1
ENSG00000231439,0.3520928679704558,WASIR2
ENSG00000216901,0.3520464328733031,ZNF603P
ENSG00000224321,0.351983847807966,RPL12P14
ENSG00000233750,0.3517586642520429,CICP27
ENSG00000204055,0.3517171478103609,IER5L-AS1
ENSG00000106304,0.3516531943384498,SPAM1
ENSG00000183628,0.351580349547738,DGCR6
ENSG00000226981,0.3514396377145963,ABHD17AP6
ENSG00000248121,0.3514286782596673,SMURF2P1
ENSG00000263724,0.3513569820705456,DLGAP1-AS3
ENSG00000218428,0.3513564004507185,NIP7P3
ENSG00000248610,0.3513296498776241,HSPA8P4
ENSG00000183055,0.3510931146137596,FAM133CP
ENSG00000253302,0.3510863725247201,STAU2-AS1
ENSG00000255503,0.3510516791060394,LINC02951
ENSG00000282840,0.350978160434995,MSL3-DT
ENSG00000230707,0.3509293823294448,HAPSTR2
ENSG00000265479,0.3508113658238332,DTX2P1-UPK3BP1-PMS2P11
ENSG00000271714,0.350699114078506,FAM169A-AS1
ENSG00000266920,0.3503335409755574,ACTBP9
ENSG00000221716,0.3503099049578835,SNORA11
ENSG00000261738,0.3502859931682694,MIR3976HG
ENSG00000244668,0.3499294839512067,SNRPCP3
ENSG00000234345,0.3496828740191054,ELF2P1
ENSG00000207340,0.3495834692500075,RNVU1-1
ENSG00000204791,0.3495746282610034,SMPD5
ENSG00000243499,0.3494921131336552,RPS6P21
ENSG00000280286,0.3493810181278332,FRG1KP
ENSG00000182591,0.3493801454375301,KRTAP11-1
ENSG00000162699,0.349297398736434,DNAJA1P5
ENSG00000214761,0.3491373143534337,HNRNPA1P15
ENSG00000226478,0.3490239550471407,UPF3AP1
ENSG00000165066,0.349009247442008,NKX6-3
ENSG00000228097,0.348837233091343,MTATP6P11
ENSG00000229035,0.3487822793304837,SPRR2C
ENSG00000255532,0.3485604900674381,NOX4P1
ENSG00000248464,0.3485501536173856,FGF10-AS1
ENSG00000227802,0.3485182258226717,DNAJB3
ENSG00000185823,0.3484913601393602,NPAP1
ENSG00000265917,0.3484043205290019,MIR3685
ENSG00000224728,0.3483640898415304,IMPDH1P8
ENSG00000221930,0.3483365036704554,DENND10P1
ENSG00000276961,0.3481764644557474,MIR7848
ENSG00000162068,0.3481762029124234,NTN3
ENSG00000223864,0.3477191725375143,NPM1P19
ENSG00000267500,0.3475557788151049,ZNF887P
ENSG00000183426;ENSG00000281994,0.34740345835142405,NPIPA1
ENSG00000213309,0.3473393078782377,RPL9P18
ENSG00000186652,0.3472458510406108,PRG2
ENSG00000232400,0.3471214306752017,RAD17P1
ENSG00000250444,0.3469825307646765,CCT5P1
ENSG00000125508,0.3465816316250394,SRMS
ENSG00000227588,0.3463194753994433,CNTN4-AS2
ENSG00000186676,0.3463119038619547,EEF1GP1
ENSG00000236137,0.3462554122991522,CD101-AS1
ENSG00000259922,0.345946805616785,CFAP69P1
ENSG00000230832,0.3458911530718685,SSBL4P
ENSG00000258769,0.3458871230270196,RAP1AP
ENSG00000240707,0.3456890892436004,LINC01168
ENSG00000254027,0.3456491984036606,LNMICC
ENSG00000259416,0.3455775901696369,LINC02883
ENSG00000186191,0.345451960500214,BPIFB4
ENSG00000260876,0.3452932157167281,LINC01229
ENSG00000265313,0.3452885550400353,LINC01476
ENSG00000268307,0.3451986035507592,LINC02560
ENSG00000222004,0.3449223131855916,LINC02860
ENSG00000230269,0.3449005415132085,LINC02525
ENSG00000223564,0.3448683249088971,CYP4F32P
ENSG00000213370,0.3448243443832514,RANP6
ENSG00000231049,0.3448171520831775,OR52B5P
ENSG00000182747,0.3447882557605003,SLC35D3
ENSG00000230756,0.344754128555527,RHOQP3
ENSG00000227337,0.3445529264743965,RPL23AP43
ENSG00000250290,0.344480497763317,NCAPGP1
ENSG00000270863,0.3444234620662462,DDX55P1
ENSG00000237436,0.3443818880271861,CAMTA1-DT
ENSG00000250909,0.3442970307487979,KIAA1191-AS1
ENSG00000248152,0.3441216679636966,ANK2-AS1
ENSG00000265787,0.3440781967301743,CYP4F35P
ENSG00000161267;ENSG00000275544,0.3439790443070467,BDH1
ENSG00000253167,0.3439612686236034,WASHC5-AS1
ENSG00000239419,0.3439341945840935,RN7SL535P
ENSG00000227742,0.3438855296018307,CALR4P
ENSG00000257859,0.3437689552415171,CASC18
ENSG00000223922,0.3436065482484527,ASS1P2
ENSG00000226705,0.343582725923435,SDCBPP1
ENSG00000262503,0.3435612515406995,SPICP3
ENSG00000248150,0.3434616266620411,LINC02150
ENSG00000224109,0.3433551128757638,CENPVL3
ENSG00000203730,0.3432726191694166,TEDDM1
ENSG00000266445,0.3432236704652087,NARF-AS1
ENSG00000214629,0.3431931846457897,RPSAP6
ENSG00000228196,0.3430920200629646,PTPN2P1
ENSG00000230046,0.3427647832606576,BIRC6-AS1
ENSG00000159289,0.3427486774220376,GOLGA6A
ENSG00000262678,0.342388732598822,CAMTA2-AS1
ENSG00000236499,0.3422026559437245,LINC00896
ENSG00000232150,0.3421895124403608,ST13P4
ENSG00000260186,0.3421429207653105,LINC02137
ENSG00000259585,0.3420892386347741,RBM17P4
ENSG00000204969,0.3420326251128355,PCDHA2
ENSG00000232801,0.3419441817078206,SDCBPP3
ENSG00000204963,0.3418133690321489,PCDHA7
ENSG00000248307,0.3418029443070897,LINC00616
ENSG00000237169,0.3417406798194987,RPL12P27
ENSG00000278174;ENSG00000276262;ENSG00000073969,0.34146231452179254,NSF
ENSG00000241657;ENSG00000282436,0.3414211449046085,TRBV11-2
ENSG00000274044,0.3413575629633437,FAM230J
ENSG00000224895,0.3412143886728521,VPS26BP1
ENSG00000124092,0.3411964124469815,CTCFL
ENSG00000224721,0.3407802306023906,FLVCR2-AS1
ENSG00000199691,0.3406067143356595,RN7SKP173
ENSG00000279020,0.3405914881742203,C18orf15
ENSG00000243988,0.3405344479857669,RPS24P17
ENSG00000250590,0.3404513403375887,LINC02492
ENSG00000280780,0.3404025591364337,JAKMIP2-AS1
ENSG00000243289,0.3403057733301061,AGAP13P
ENSG00000271952,0.340159428751703,LINC01954
ENSG00000239830,0.3401398472012665,RPS4XP22
ENSG00000232648,0.3401389205710368,ING2-DT
ENSG00000236519,0.3401085546022073,LINC01424
ENSG00000239946,0.340089762051966,ZBTB20-AS3
ENSG00000143105,0.3399561431703863,KCNA10
ENSG00000242252,0.3398110869697887,BGLAP
ENSG00000226926,0.3397368962364214,PDZPH1P
ENSG00000253187,0.3396801873123407,HOXA10-AS
ENSG00000254842,0.3396562418264178,LINC02551
ENSG00000179058,0.3396527754703101,C9orf50
ENSG00000176040,0.3396008757156743,TMPRSS7
ENSG00000234593,0.3393659704145252,KAZN-AS1
ENSG00000251733,0.3393202881423271,SCARNA8
ENSG00000234106,0.3392573307171253,SRP14P2
ENSG00000160202,0.3392287036872742,CRYAA
ENSG00000240793,0.3391851753836333,UBA52P8
ENSG00000232517,0.3391785275595355,CSPG4BP
ENSG00000179930,0.3391770441605395,ZNF648
ENSG00000269961,0.3391529278908357,ERBIN-DT
ENSG00000267452,0.339035593747923,LINC02073
ENSG00000243417,0.3388789771845628,RPS3AP18
ENSG00000233971,0.3388236274259754,RPS20P10
ENSG00000213104,0.3388015291505916,NPM1P46
ENSG00000139780,0.3387282854260464,METTL21C
ENSG00000232489,0.3387231131598792,MFAP1P1
ENSG00000224238,0.3386613848417439,WARS2-IT1
ENSG00000258689,0.3385884340230181,LINC01269
ENSG00000238184,0.3384361313699131,CD81-AS1
ENSG00000174715,0.3384277768155534,PPIAP72
ENSG00000240776,0.3382457850742771,RPS10P4
ENSG00000242175,0.3382016007757863,RN7SL127P
ENSG00000222808,0.3381823024854774,RNU4-47P
ENSG00000166118,0.3381334614054224,SPATA19
ENSG00000222345,0.3377623838695872,SNORD19C
ENSG00000171772,0.3377309873458775,SYCE1
ENSG00000259108,0.3377119331046874,LINC01595
ENSG00000223505,0.3375207662069396,RPL35AP5
ENSG00000258957,0.337514259246545,GALNT16-AS1
ENSG00000256377,0.3373837813769053,MRPS35-DT
ENSG00000233998,0.337005986989365,SETP5
ENSG00000232192,0.3369188773780837,KIF26B-AS1
ENSG00000187714,0.3368974076536199,SLC18A3
ENSG00000231971,0.3368901948698034,CT69
ENSG00000222267,0.3368840278032532,RNU6-892P
ENSG00000260192,0.3368638828633283,LINC02240
ENSG00000205642,0.3365491594751522,VCX3B
ENSG00000261325,0.3364113809120435,LINC02192
ENSG00000228995,0.3364091549885149,MTND1P9
ENSG00000278910,0.3363359074231722,BANCR
ENSG00000178809,0.3363068647240123,TRIM73
ENSG00000211886,0.3361809374724959,TRAJ3
ENSG00000214062,0.3361328677005673,RPL7P17
ENSG00000237243,0.3360138297121905,CREB3L2-AS1
ENSG00000146755,0.3359519238235721,TRIM50
ENSG00000258212,0.3358939488470967,ZNF75BP
ENSG00000284848,0.3358057484182224,LINC02359
ENSG00000171872,0.3357863122702793,KLF17
ENSG00000237742,0.3356391788517222,HEY2-AS1
ENSG00000180318,0.3356018005042213,ALX1
ENSG00000244229,0.3354631470866244,RPL26P35
ENSG00000132204,0.3348561847421789,LINC00470
ENSG00000154611,0.3347506781374157,PSMA8
ENSG00000263201,0.3346581675681866,DPEP2NB
ENSG00000261105,0.3345971505250655,LMO7-AS1
ENSG00000221819,0.3343675034442215,GAS8-AS1
ENSG00000255364,0.3342215601519863,SMILR
ENSG00000215283,0.3341904800609202,HMGB3P24
ENSG00000189409,0.3341506676860531,MMP23B
ENSG00000223882,0.3341491099451565,ABCC5-AS1
ENSG00000267777,0.3340979697885946,LINC01791
ENSG00000207870,0.3340807417869757,MIR221
ENSG00000174680,0.3338769971414975,GRIK1-AS1
ENSG00000268705,0.3337344761478038,BNIP3P26
ENSG00000261210,0.3337299053016649,CLEC19A
ENSG00000196475,0.3337193728481901,GK2
ENSG00000236751,0.3336397979719092,LINC01186
ENSG00000266648,0.3335838498150912,SETP3
ENSG00000227213,0.333570210554331,SPATA13-AS1
ENSG00000228058,0.3335600836581623,LINC01736
ENSG00000240808,0.3335038290235284,RPL34P24
ENSG00000253218,0.3334974479710341,KLF3P1
ENSG00000168070,0.3334620728446927,MAJIN
ENSG00000243974,0.3333508979392244,VTI1BP1
ENSG00000214946,0.3333370515962989,TBC1D26
ENSG00000253733,0.3331121347559612,LZTS1-AS1
ENSG00000231665,0.3329748921358168,OGFOD1P1
ENSG00000250007,0.3329291428420433,GJD2-DT
ENSG00000227256,0.3328997969000516,MIS18A-AS1
ENSG00000253199,0.3328378811167632,LINC02153
ENSG00000232046,0.3326313197896168,LINC01798
ENSG00000151962,0.3326256686290293,RBM46
ENSG00000270503,0.332624670489134,YTHDF2P1
ENSG00000162032,0.3325109438604927,SPSB3
ENSG00000161132,0.3325089585289331,PRODHLP
ENSG00000240854,0.3324711424316858,PSMC2P1
ENSG00000254593,0.3324047970272586,OR7E126P
ENSG00000219355,0.3323937045768576,RPL31P52
ENSG00000213856,0.3321287079241536,VDAC1P2
ENSG00000219682,0.3320760973753207,NUP50P2
ENSG00000262096,0.3320281712792763,PCDHB19P
ENSG00000225950,0.3319357061946986,NTF4
ENSG00000236675;ENSG00000263037,0.3319113604587334,MTX1LP
ENSG00000239571,0.3317610702037953,IGKV2D-30
ENSG00000240405,0.3316769712909283,SAMMSON
ENSG00000203588,0.3316419311146886,IGBP1-AS1
ENSG00000243795,0.3316013511669834,LINC02044
ENSG00000133124,0.3313697175563129,IRS4
ENSG00000251045,0.3312793396981881,SLC25A48-AS1
ENSG00000226800,0.331274098399224,CACTIN-AS1
ENSG00000275506,0.3310288682646284,H3P25
ENSG00000205955,0.3310110389691074,HSP90AA5P
ENSG00000234828,0.330753507881148,IQCM
ENSG00000200253,0.3305391169398659,RNU6-529P
ENSG00000214832,0.3303683244179271,UPF3AP2
ENSG00000208308,0.3303512290926716,SNORA40B
ENSG00000257803,0.3302992483486977,PIGAP1
ENSG00000239470,0.3302969937773156,RPL21P97
ENSG00000232615,0.3301790461816186,PPP4R2P5
ENSG00000204414,0.329979395647425,CSHL1
ENSG00000228481,0.3299371388878103,PRKCE-AS1
ENSG00000259308,0.3296405568105915,FABP5P8
ENSG00000242522,0.3294418636534494,KLHL6-AS1
ENSG00000236056,0.3291773494393297,GAPDHP14
ENSG00000201183,0.3289005757988979,RNVU1-3
ENSG00000185829,0.3287309280542709,ARL17A
ENSG00000229105,0.3286885928513851,ASTN2-AS1
ENSG00000234145,0.3285727463137685,NAP1L4P3
ENSG00000276116,0.3285126906211187,FUT8-AS1
ENSG00000232398,0.3284592016531414,TMPRSS11CP
ENSG00000115297,0.3284284375022133,TLX2
ENSG00000187762,0.328385997662126,HSPE1P11
ENSG00000269806,0.3283660807253148,BICRA-AS1
ENSG00000187536,0.3283275592936638,TPM3P7
ENSG00000270874,0.3282952453520809,RPAP2P1
ENSG00000231170,0.3282146365843418,PDK4-AS1
ENSG00000199933,0.3280739948892914,RNY1P16
ENSG00000243014,0.3280367495610755,PTMAP8
ENSG00000182950,0.327871008471906,CIMAP1C
ENSG00000248568,0.3276771707743693,KRT8P48
ENSG00000223584,0.3276627013593235,TVP23CP1
ENSG00000234065,0.327531965449125,MTND4P26
ENSG00000251467,0.3273927779368171,CTDNEP1P2
ENSG00000101440,0.3273831919301102,ASIP
ENSG00000229251,0.3272450460158604,HNRNPA1P8
ENSG00000232901,0.3270502236908545,CYCSP10
ENSG00000203663,0.327035103612761,OR2L2
ENSG00000165935,0.3269697124976817,SMCO2
ENSG00000259818,0.3269164790321258,CZIB-DT
ENSG00000175077,0.3267464382226372,RTP1
ENSG00000256616,0.3266482204674821,ADGRA3P1
ENSG00000232190,0.3265627128216044,LINC02181
ENSG00000128714,0.3265592155673342,HOXD13
ENSG00000217733,0.3265283233962169,CCT7P1
ENSG00000236671,0.3263726375599322,PRKG1-AS1
ENSG00000232520,0.3260479471329412,GCSIR
ENSG00000230923,0.3259184213832188,LINC00309
ENSG00000226851,0.3258712408863489,ZNF277-AS1
ENSG00000251664,0.3256091553059477,PCDHA12
ENSG00000259918,0.3253204817233637,NDUFA5P11
ENSG00000213050,0.3250564801113319,TPM3P1
ENSG00000269091,0.3249383003391558,ZNF473-AS1
ENSG00000260704,0.3249143778415295,LINC00543
ENSG00000253773,0.3248994022069674,CFAP418-AS1
ENSG00000271849,0.3245979056561286,MAN2A1-DT
ENSG00000254416,0.3245849178452683,LINC02732
ENSG00000229298,0.3244126365683882,TUBB8P1
ENSG00000225928,0.324373327512659,CACYBPP1
ENSG00000219102,0.3243298034641655,HNRNPA3P12
ENSG00000101405,0.3242444513428074,OXT
ENSG00000255335,0.3238230848478718,LINC02729
ENSG00000234969,0.3237029859772258,AARSD1P1
ENSG00000205022,0.3235107181441145,PABPN1L
ENSG00000215328;ENSG00000204389;ENSG00000237724;ENSG00000235941;ENSG00000234475,0.3232014793514866,HSPA1A
ENSG00000170827,0.3231842770002228,CELP
ENSG00000214192,0.3228001266610326,UBE2V1P2
ENSG00000228657,0.3226064232563096,RPL23AP58
ENSG00000251372,0.3223826406159746,LINC00499
ENSG00000272055,0.3222695242048607,RNU6-6P
ENSG00000206989,0.3222555880122587,SNORD63
ENSG00000236384,0.3222444691598591,LINC00479
ENSG00000269058,0.3221974010234277,CALR3
ENSG00000101200,0.3220733589712056,AVP
ENSG00000228709,0.3220344210822506,LINC02575
ENSG00000240435,0.3218407350535832,RPS12P27
ENSG00000226995,0.321795947383172,LINC00658
ENSG00000233846,0.3217902153032776,SELENOTP1
ENSG00000268324,0.3217188672703816,LRRC2-AS1
ENSG00000257851,0.3216979681637308,HNRNPA3P10
ENSG00000215223,0.3214631123150357,CYP51A1P3
ENSG00000254952,0.3214014025940696,LINC02705
ENSG00000227999,0.3213537246949984,MTND5P1
ENSG00000249937,0.3213157661704374,LINC02223
ENSG00000263667,0.3212947536963197,LINC03066
ENSG00000282203;ENSG00000211714,0.321193527550773,TRBV7-3
ENSG00000183535,0.3210483384169145,COL18A1-AS1
ENSG00000201581,0.3209124243345902,RN7SKP78
ENSG00000199436,0.3208598260083817,SNORD9
ENSG00000123009,0.3205596317788249,NME2P1
ENSG00000272663,0.3204829834817989,PPP1R21-DT
ENSG00000143006,0.3204170068809998,DMRTB1
ENSG00000200840,0.3202793040338517,RNU6-82P
ENSG00000227199,0.3201452896653518,ST7-AS1
ENSG00000188467,0.3201280847948764,SLC24A5
ENSG00000284128,0.3200641788737304,BCRP3
ENSG00000164304,0.3200547921586119,CAGE1
ENSG00000188985,0.320016410193903,DHFRP1
ENSG00000228158,0.3199367964644934,TLE1P1
ENSG00000225174,0.3198969335119429,OSTM1-AS1
ENSG00000254081,0.3198681157270566,LINC01299
ENSG00000176912,0.3197571631801548,TYMSOS
ENSG00000232656,0.3197554900014502,IDI2-AS1
ENSG00000186523;ENSG00000285316,0.31971957610521046,FAM86B1
ENSG00000250133,0.3196597515710944,HOXC-AS2
ENSG00000249222,0.3196254510798161,ATP5MGL
ENSG00000206605,0.3195768643459744,RNU6-946P
ENSG00000242082,0.3195577185299027,SLC5A4-AS1
ENSG00000249302,0.3195320929472497,FTH1P24
ENSG00000130711,0.3194503306166782,PRDM12
ENSG00000232258,0.3194343588098123,TMEM114
ENSG00000104889,0.3193817068487407,RNASEH2A
ENSG00000236090,0.3193733061047576,LDHAP3
ENSG00000260455,0.3193016754554401,NBAT1
ENSG00000254388,0.3192415623123129,DUTP2
ENSG00000105467,0.3189444566331762,SYNGR4
ENSG00000176761,0.3187542047153691,ZNF285BP
ENSG00000181211,0.3187450936194382,HECW1-IT1
ENSG00000237767,0.318623856837233,LINC01370
ENSG00000236481,0.3185876274292555,LINC02195
ENSG00000255052,0.318577928754244,FAM66D
ENSG00000181408,0.3183440253302619,UTS2R
ENSG00000225362,0.3181630270039819,CT62
ENSG00000232341,0.3181190549802606,RPL4P2
ENSG00000252464,0.3180899553509833,RN7SKP70
ENSG00000265480,0.3179040013209614,KRT18P55
ENSG00000228071,0.3178141640736869,RPL7P47
ENSG00000236976,0.3178004181669963,RPL6P20
ENSG00000241566,0.3177757882729509,IGKV2D-24
ENSG00000282757,0.3177597332198135,DUXB
ENSG00000219433,0.317692253772716,BTBD10P2
ENSG00000261873,0.3176676887060785,SMIM36
ENSG00000157021,0.3174114638283407,CIBAR1P1
ENSG00000232228,0.3174095906738377,RPL36AP16
ENSG00000232618,0.317201310350968,HIVEP2-DT
ENSG00000226493,0.3170696977347518,RPL26P27
ENSG00000242330,0.3170069730009128,RN7SL683P
ENSG00000197085,0.3169825241071911,NPSR1-AS1
ENSG00000199562,0.3169779767138465,RNU6-37P
ENSG00000165828,0.316918362429643,PRAP1
ENSG00000236533,0.3168522353210671,RPS12P4
ENSG00000230870,0.3167467296011546,FBXW11P1
ENSG00000226393,0.3167062804204574,IFNA20P
ENSG00000249487,0.3166444611594794,LINC01586
ENSG00000270270,0.3164563482780064,BNIP3P10
ENSG00000224885,0.3163865565227638,EIPR1-IT1
ENSG00000241458,0.3163550162506835,RPL7P19
ENSG00000227487,0.3162864720762992,NCAM1-AS1
ENSG00000229373,0.3161957358919044,LINC00452
ENSG00000239884,0.3159057228391742,RN7SL608P
ENSG00000264653,0.3156982185753424,MIR5194
ENSG00000231982,0.3154316527732397,MCF2L2P1
ENSG00000223896,0.3153572572067618,CCNJP2
ENSG00000213051,0.3152113059303476,RPL5P5
ENSG00000220937,0.3151761334716655,HNRNPA1P41
ENSG00000243629,0.3150707164238409,LINC00880
ENSG00000164729,0.314974936484751,SLC35G3
ENSG00000238363,0.3149556430284527,SNORA13
ENSG00000219249,0.3149506831724832,AMZ2P2
ENSG00000241438,0.3148294193425678,CRIPTOP6
ENSG00000243150,0.3147591219937395,MLF1-DT
ENSG00000220412,0.3144580078482213,PTPN11P3
