,dim1
PCDHA11,-0.0017182871411935616
AFAP1L1,-0.0029717981092643266
ZIK1,-0.008712841364901318
KRTAP5-7,-0.00611071335778426
ACTR2,0.014546202285593763
NUDT21,0.0063909263337078095
KCNQ5,0.006263066249208565
CKB,0.01107166518959582
DDC,0.004268763114749018
EIF2B3,0.005632298971888223
TSGA10,0.005271576994484384
ATL2,0.008727194547436028
POTEG,-0.010029061670593382
TBC1D3I,-0.01065061762639466
NKG7,-2.257437244027093e-05
OSBPL9,0.01211400474179946
SMIM21,-0.009939611262239986
ACSS2,0.0031965702688491354
CX3CR1,-0.0004765477047402998
FOXRED2,-0.006006993727289564
TAS2R14,-0.009298864740680158
DSCAM,0.026743605025321398
DEDD2,-0.005409605985626991
FMN2,0.0036122759790633446
HLF,0.00654893346352991
CATSPER1,-0.009914908857340685
SPDYE6,-0.011684247600891902
TIPIN,-0.0031716118261929395
TLN2,0.037010607476116016
ATG10,0.004374422506332804
KIF1B,0.030048575700360885
PLEKHN1,-0.009607105233985598
CATIP,-0.0074118562605191216
ISLR2,-0.007265531479091105
MED31,0.004553839017008507
SRP72,0.006623562669963644
HIGD2B,-0.0064271823579487115
MON1B,-0.004623651456491332
PTBP3,0.009897866169823619
ARSB,0.0025188079503813206
ANGPTL5,-0.007781522409025458
ZNF831,-0.005490674864788093
DARS2,-0.0022439735651802032
ZNF485,-0.0067908752187494925
NRBP1,0.00574766638517259
SMIM19,-0.002641579042590589
GRM7,0.011970883706116252
HMGCS1,0.006819145870856145
ALDH6A1,0.0025305059246159894
ANKRD35,-0.0077058172913125325
ARHGEF40,-0.005519959676143727
BTBD3,0.005526861241224455
CHAD,-0.0033670880358709736
CYP2D6,-0.0049179378635012365
FAM216B,-0.00848352588954242
DCUN1D4,0.006276318447788049
FXYD5,-0.0043871478261553335
LAMA4,0.015409603596223986
LGI2,-0.0011723077714615574
MBOAT1,0.001401894737710979
TMEM79,-0.009102769561893884
UMPS,0.0014036983267153712
OR4N4,0.002647337879945574
SLC2A2,0.0008852600554403435
SLC35G2,-0.0022573564668121517
FAM72B,-0.0066863293104340625
TRAV5,-0.0027840725797737935
CEP170,0.009983409837274025
PCP4L1,-0.0014459803086324656
GRM8,0.011042422355808892
RBM5,0.009816527057336643
EPO,-0.010918896380865661
MYH1,0.028269534184067375
RPL26L1,0.004094382276509024
RTN4,0.005403220274449384
PCDHA3,-0.0019142155616329879
IL1RAP,0.002624961077499599
RB1,0.00812146003867381
TMEM250,-0.009230608652198663
VPS8,0.009930960700326454
LIMD2,0.0017614689723018677
PBK,-0.002628496692677508
INPP5D,-0.003466857697638305
SMYD4,-0.004036390104679513
GLYR1,0.006355022423975654
TESK1,-0.007482310847815341
ANKRD30BL,0.0034461287452919195
CPA3,0.00017205945533819164
ELOVL4,0.005957716420811343
CCNA2,-0.0013294206006650231
IFNL2,-0.005722026258102483
SELENOV,-0.012024233517658328
RHOBTB1,0.005753860629692732
TMCO1,0.004426857898322668
FNBP1,0.011630917677565274
TTC9,-0.004263397651061192
IL2,-0.006753514483822654
ITGAE,-0.0014064890299055333
UBA52,0.006778039176755683
SRSF7,0.0056330196937808795
BOK,-0.003333713866293237
SLC18A2,0.003072105234074232
CIT,0.024414187485890748
PSORS1C2,-0.00900058312679148
CLIC5,-0.0013023593369992387
JAGN1,0.0001514014398787724
FAM117B,0.0002682804129918409
ATP6V0E2,0.005992942520866952
PKM,0.013459920390529997
PRSS21,-0.005057471262744954
PTPRU,0.011490604209690924
ZNF71,-0.0056190137318601575
CCNE1,-0.0014171669365671518
SRFBP1,-0.0030651806392925523
DEFB4B,-0.004693361459203547
COX6C,0.006785313765991813
ICAM4,-0.007600113021461939
OR7D2,-0.003893199217457745
BICRA,-0.005357804023645877
MAN1A2,0.012506716080041393
MUC7,-0.00651138122211094
CHID1,0.0014882517819122427
UQCC2,0.000289896788274735
VTI1B,0.0036588000918257005
ARMC10,-0.00198046345291321
APBB1IP,0.002568396967419793
LRRK2,0.026727875351618996
KRT71,0.00022547788128964743
PRSS55,-0.009493921743101841
TSC22D4,-0.0035620494494079205
EPAS1,-0.00047807759860721554
EPB41L3,0.011290663826726438
TNFRSF13C,-0.011148471987147678
CDK2AP2,0.0015558217606273673
TAS2R41,-0.0049418938316892905
GTF2IRD2B,-0.0026811548797583927
NFKB1,0.005030165282868219
CLDN20,-0.0034408630266202296
HSPA9,0.009785725849263701
RASD1,0.004676830831633759
MDM4,0.0022755211083118868
SMIM29,0.0003397704244158751
ITLN1,-0.001474787159921885
GAB2,0.0020818514351187457
GLIS3,0.002518417694863507
OR1C1,-0.005340499412479845
CCDC154,-0.011862441394177366
HECTD1,0.034605086921445594
RXRG,0.0040321239031173095
ZNF724,-0.0057797450356819775
ACACB,0.028311553378477003
CYP7B1,0.002728972025369709
ORAI2,0.003267708319042009
SNAP91,0.008488610006578518
ADORA2B,-0.0014322288187834271
IVL,-0.005502147658269743
A4GNT,-0.005657796847886368
TMEM39A,-0.003145088756460634
HTRA2,-0.0050245127010811255
EXOC7,0.004091460862022678
FNDC3B,0.0058174399118786635
ABI2,0.012015285904698164
GKN2,-0.003316493993405841
HOXD12,-0.0008095965365067301
KLF1,-0.006098403265236461
PLEKHA1,0.0073506661551511615
MRFAP1L1,-0.004406745478399944
TPT1,0.010139605372225842
CDC37,0.008475650525756464
TLCD3B,-0.0034163843295583747
ZNF416,-0.007489947201718763
CRYAB,0.003376193127252647
PIP4K2B,0.005101946905581093
COL5A3,0.00014308234872429838
PPFIA3,0.003694187255740915
PRR5,-0.0023853385699836196
GRHL3,-0.002868779717528559
SPATC1L,-0.007526461462739889
TRAV29DV5,-0.003690588631708571
LAPTM4A,0.005245405243387068
RAB12,0.004033006491335825
SERINC2,0.0035812289400652653
YIPF3,-0.000320531410196104
TRPV1,-0.0036916175816120024
SLC6A16,-0.005755082705333668
DHRS1,-0.0012689864722684808
RNF38,0.00455895087361247
MBD2,0.0010386247878199659
OR4F17,-0.003935414413007931
GGCT,0.003818601603185454
HGS,0.0021726858249159456
GPR139,-0.005783895027523686
AKR1B15,-0.0025918758710394246
CHRAC1,-0.00027424675263546346
HECTD3,-0.003224318184341718
CLPSL1,-0.0064896407191893405
PFDN6,0.0017515596531011586
NBR1,-0.002523731953782291
SLC49A4,0.0023733072531256696
PCDHGB6,-0.0013385246284113063
COL4A3,-0.0012418805512965094
HBD,0.004081579791795587
PCNX2,0.02819980665757583
FBXL6,-0.0064929780161165655
MAT2A,0.008589764565807434
MED1,-0.001689935245422292
NSD2,0.007949323357317966
C17orf113,-0.010142633366470742
RPRD2,0.005755463739136973
SLC45A3,-0.004712757052864983
BRAF,0.011762111881891841
TOR1B,-0.0005336990618260909
DCSTAMP,-0.006732346958297418
TCHH,-0.006567874754428383
PYHIN1,-0.006833474413817128
DPY19L4,0.001314223432680354
TRH,-0.006497070385803599
SLC12A6,0.00957724636159495
MOCS3,-0.004724051876411762
CDRT4,-0.0026816716397307368
DOCK6,0.025981857487679172
JAG1,0.002006755788327992
NARF,0.0047965146701979475
TRNAU1AP,0.007891204909475267
SLX1B,-0.005256499274643625
ADGRL2,0.013689200319975283
SRSF4,0.0065703236941992435
SLC39A9,0.005021748527825814
ZNF90,-0.0024967311019751
C7orf33,-0.011099357163728818
IGLC2,0.0017131805327063095
UBN1,-0.0023033751975993434
HOXD4,-0.0020402336500938653
TXNDC8,-0.007239136575588938
LHFPL6,0.006805903750879259
TAF7,0.004374977401573351
EHD1,0.005760158979116266
EMC3,0.007969208350027669
TMEM43,-0.0006838301348199004
CAMSAP1,0.0034559541434427484
CRTAM,-0.007675911562332507
ELFN1,-0.005566418721975681
TRBV6-7,-0.0005232034542234736
TRDV2,-0.00396531571331868
HMGA1,0.0012722871068738609
MBD6,-0.00948800961487903
TMEM151A,-0.004559817623611882
DLGAP4,0.006762463962458963
TP53AIP1,-0.009611566107259816
SPATA31D1,-0.0031936391612603144
ITGAM,-0.0011301565716870013
ROBO4,-0.008384678921277162
MRPL9,-0.0034441880794826474
SYT12,0.0007312962694961487
MRPL22,0.0006342417212110816
RADIL,-0.005206485630651862
SCAMP2,0.0032230876536831037
MTMR10,-0.001905186158968642
LCNL1,-0.0059828479741266954
LIAS,0.0024918386264435447
INHBB,-0.0035655491965899456
PPP2R5E,0.014645740205058813
ZCCHC24,-0.003728076345836908
ZYG11A,-0.005229554999103829
AQP2,0.002579346980896587
IQCJ,0.0018920981177324065
MB,0.0001590814809192149
COL26A1,-0.0015065121292162544
KRT85,0.003479432085571093
FBLN1,0.00010569241514631361
IGLV3-1,-0.0008556684469064692
PPM1E,0.0014317359775212555
TIMM10,0.002531535377724018
INVS,0.0031195715995657436
NAAA,0.0001304879328130155
MYRF,-0.0048437384298420155
TNFRSF9,-0.009512826197709906
TRPV6,-0.0030869770299843734
USP4,0.006191341334370985
SAMD15,-0.011281552494732826
TALDO1,0.009343377380876016
NPIPB5,-0.00548765036363819
SYTL2,0.008788365196782165
MAP3K13,0.007998017047312062
AK5,0.009191653087059442
DHX30,0.0034643473527403907
ETAA1,-0.009552614557735015
LILRA5,-0.004779218559493484
SVIP,0.00037799723025476115
C9orf72,-0.0013106626238931888
DTX2,-0.003085014964307128
NELL1,0.0050661063110383625
SLC23A2,0.008550067170434284
SP100,-0.005306951139200963
GATAD2A,0.0007526241570631665
STARD7,0.00022231140252034179
IGKV3-7,3.934750093854883e-05
SLC32A1,-0.002169972818641001
BCKDHB,0.00873099882431076
SLC9A8,0.003958190584839978
VCPIP1,-0.005240636138783238
CLDN23,-0.007367633340632614
DDX20,-0.006479647297055323
INHA,-0.007584422758243212
PTBP2,0.012591869828236844
LLGL2,0.0008682242403743337
MYO19,0.0010266872485573285
PSG5,-0.004667509240408078
PTPN18,-0.0017910155256299135
WWC2,0.0041613858699921635
ATP2B4,0.012718188079923814
OMA1,-0.007530347744704899
USP17L19,-0.0047133069191324034
MED7,0.002010619684427757
TFG,0.006443390682573015
IP6K2,0.004321179016544309
DDX60,0.01288075381059102
ICMT,-0.0009606038308968935
CLIC1,0.00752122269943592
POLR2E,0.008162233566874084
SLAMF9,-0.009028686209614058
STX19,-0.004854327211606359
ZNF638,0.014515996080604915
CALCR,0.001597192488483996
CLEC2B,-0.0012498067202176449
HAP1,-0.008677644172601397
OR2A25,-0.005720298190880578
OR4Q2,0.002144306120258279
PPP1R14D,-0.0050566130117413784
SAMD5,0.005036624390085893
HGF,-0.001280695398182865
OR5AU1,-0.00601112694298762
IQCF1,-0.009765032037920247
TPK1,0.008210152982527448
TBC1D3D,-0.01087567432194666
C12orf60,-0.006453503986337429
SSH2,0.004486460341035419
TLN1,0.03427821453207435
DELE1,-0.005610281452379267
FZD4,-0.00015994511949733782
PCDHGA8,-0.0013531418609731437
CASZ1,0.008170546813550275
SLC25A32,0.003163250483476598
SLC34A3,-0.003988850122177629
PLEKHA7,0.003380871949304337
CCDC57,0.0007476461829542866
C20orf27,-0.0012216325296638137
ERGIC3,0.007234765739151459
HSD17B1,-0.006271098737763936
EMC7,0.0033447900499080628
SCTR,0.000186945011613395
EXOSC5,-0.0008341809094329831
GPR135,-0.002022617639501478
RPS6KA4,0.0006970460835370504
FTSJ3,-0.002313717754563666
ATP5PO,0.005693221792316801
ETV1,0.0035236646484806977
SLC22A11,-0.002907622513881181
NUB1,-0.0016333413057930755
DEFB130B,-0.008256470996859161
CCSER2,0.004718839707819159
ATG2A,0.01871808785407503
EGFLAM,-0.00022368196603036872
GPR161,-0.0031950026441779963
RHPN2,0.0010088935729467906
ATF7IP2,-0.0001782747912497878
C9orf78,0.003398374416372661
CLEC4A,-0.005937341903613589
ADRA1B,0.001181716279329222
FGFR2,0.006990848068870366
PLD5,0.0024064479665318163
C10orf82,-0.008986978220169655
TTC23L,-0.002049121087004972
KATNAL1,0.010080991440332197
RAB22A,0.006876181139087778
DLEC1,0.0073760276633783725
SAE1,0.006148133871647899
PCYT2,0.0015157026267609678
RAPGEF1,0.006678942496427934
SHROOM3,0.004316779154319458
FOSL2,0.0016259325042769178
MGST3,0.010549125439086244
BDKRB1,-0.002152969406563708
OR4F5,0.0043474421955509235
ERC2,0.011654042821190938
ARHGEF19,-0.008157401180568454
SMU1,0.007285337478481897
SLC10A4,-0.0043033938080599575
ATPSCKMT,0.0021943076960602567
SLC5A4,-0.0008970820594420146
RBM22,0.0032938225265598605
ALDOB,0.0044107000631783775
ARL5A,0.008920743787974198
DEFB103A,-0.00265301616096621
TMED2,0.00836589414488925
PRDX3,0.005086508709763993
ZNF729,-0.004106159694752796
EMX2,0.0005221714665180401
MBOAT7,0.0013358523194903916
C1QL2,-0.0017831871234359326
DDRGK1,0.0012759502627932545
OR10G7,-0.004104896624370053
NNAT,-0.0014906810827519936
PDCD1LG2,-0.00920925724207221
LARP4,0.003141953620616526
SIGLEC6,-0.007709003506254323
ATG13,0.001832185413304338
GLIPR1L2,-0.007847092168662929
FLII,0.004433121078300511
ATXN7,9.449526185957135e-06
TMEM200B,-0.012283669695265502
ATG16L1,0.004816934754978222
TMEM260,0.005401834038479036
SH3GL1,0.005420209463287642
ARL6IP5,0.007210369125539263
NUTF2,0.006103377885635429
UBE2Z,0.0014494587204633839
HMGB1,0.01232261557039554
CLPTM1L,0.004361353191583073
OR51I1,-0.005207385580097398
MAP4,0.00465012139811358
ZBTB17,-0.0006865308271145524
MLXIP,-0.0009394453027210928
MPPED1,0.003829971548288831
FCHO1,0.0010750312307034454
SLC22A23,0.003624264904476227
ZNF714,-0.0014443778305529816
NCF4,-0.00022151355408534242
KCTD15,-0.00044448547628425173
MAN2A1,0.006750183869440916
JSRP1,-0.010049539680034593
SNAPC4,-0.008031897233409765
IP6K3,-0.006003890886987
ALPK3,-0.007518801025782761
MYO1G,0.0027931576898618787
RBM25,0.011367504476986976
DLL4,-0.0038773282274754367
ASB8,-0.002244541975588622
TMEM138,-0.0020122733481634345
OVOL2,-0.0032502819369006203
PIK3C3,0.011030767982953089
LRRC19,-0.00929634617356417
ACTL7A,-0.007940544595858204
AP2A1,0.008153270812221836
RIMS2,0.013035713567032203
FFAR4,-0.00516910031055032
ACTN3,0.0015190355594737904
DPYS,0.005983395087994835
CLDN1,0.003802714630815336
OR51S1,0.0007421657705717786
ORC4,0.010269370530539943
CAPS,-0.004874722219441534
SHLD3,-0.010869115561285926
GNAT1,0.004726681594180499
MOGS,-0.002738877696704819
TRIOBP,-0.004708519361191974
ZNF547,-0.006538075037056522
CD200R1L,-0.008014510299575728
RPL34,0.009497134869170845
GFPT1,0.010191821516405058
GINS4,-0.0016453322724431048
NHSL1,0.0030612669151231365
ZNF697,-0.006131677087664736
FOS,0.002902783302730664
TRBV17,-0.003368599122485718
CREG1,0.002684355553064941
SMR3B,-0.005138933653043271
CPEB3,0.008542500920833532
TRMT2A,-0.004719412567966504
AKAP8,-0.004855664943911787
FAM184A,0.0051468189274531525
HERC5,-0.003074928850192123
CPAMD8,0.020031185285696064
SLC15A4,0.0005664659331590647
LCN8,-0.008035085026597015
SUSD3,-0.005059293533477448
ZNF415,-0.007357600348211536
CLBA1,-0.012386796532829815
PAFAH1B1,0.0159860801077884
ADGRB2,0.009385296357587692
CRTAP,0.000991715394611698
F2,-0.004641923198613071
OR5D13,0.0022875755884005614
PREX2,0.01722313236660464
TIGD1,-0.004895859141685482
KHSRP,0.001192427722431474
TRIM2,0.012076639708350066
DISC1,-0.005161393772897858
ORMDL3,0.0015975179814689572
IRS1,-0.002565486304809203
RPP30,0.00010783333621825798
IGKV1-27,-0.0010037728570207961
TBL3,-0.003699281313955589
CLEC12B,-0.007654635825143973
UBL3,0.009515951953495153
LCE3B,-0.00453803386911278
CFDP1,0.0054651443801798545
RPL4,0.006676724958691341
B4GALT5,0.005907385713674537
SERTAD1,-0.005383417650341483
XIRP1,-0.0013895796670803904
TGFB3,-0.0027730511017847776
SH2D7,-0.0104452931976122
LHX8,-0.0013889118602435897
HSD17B2,-0.0015437570042847115
ITGB3BP,-0.0023346605045360177
SLFN5,-0.0023794673315902966
TOX4,0.0006905484064000166
GNAZ,0.0010488919293893419
ANAPC13,-0.0038579031977397163
SERINC1,0.009628754124689456
KIAA0408,-0.003865531523650736
TANC1,0.011673011993116501
MLIP,0.003334252966827043
ARHGAP42,0.004289866345689027
TMEM212,-0.0073969596471493565
FOXD4L5,-0.011804898516332691
TEX14,-0.005560206078340925
ZRANB1,0.004727720499199643
PXN,0.0020685882210531377
PPIL1,0.0018038964828212805
C5orf38,-0.009691827173138453
ADAM19,-0.00011670965495226841
RERG,0.007247565453250597
C12orf40,-0.004514321054426775
ATP6V1D,0.00982484736977169
CYP11B1,-0.001597980784361164
SNED1,0.007646120818207448
SIK2,0.00538029613728042
UTP18,-0.0011379978568969243
ACVR1C,0.004665514206345673
BMPER,0.0034801624370410836
EPN3,-0.0042746352032844055
CSNK1A1,0.015116379708274676
KANSL2,-0.0035476480908106004
PDCD5,0.0077201175757898996
CACNG7,0.00430095848286285
CCDC153,-0.0066756146613809395
PEBP1,0.010379433570839307
MTX3,0.001538970099348833
PDGFC,0.0032526824346510506
PHC1,-0.0024007760176024606
RASA3,0.005377943193725423
REEP1,0.010307432953595803
SAMD8,0.005515766622071865
SSTR1,-0.002345875656789296
P2RY6,-0.0032414962649161753
MAP4K5,0.013570148708739406
PTH,-0.0073349172055228624
ROM1,-0.00542163502004039
CCDC50,0.002288079719609917
SLC40A1,0.0025101026696125912
PBLD,-0.001432515967589285
MECR,0.00019615667499348977
ODAM,-0.007020236801503192
PKN2,0.013017427813569307
GPR45,-0.004888112912370489
DAP3,0.005495998167895889
KIF13A,0.021696028574429704
RAB3IL1,-0.003177113023807184
IMPG1,-0.006879626752552086
EEPD1,0.0005968664402122762
PNPLA6,0.004058204812470062
OR1F1,-0.001925836894158398
PCDHB10,-0.003864439789496776
HAPLN3,-0.0007783953340202969
RPL36,0.008580148337503257
ARHGEF5,-0.00894932994319575
CER1,-0.010893613146163633
MSL1,-0.003275601007725715
IRGM,-0.005683636268062591
PGGHG,-0.0025954224401529987
CAVIN3,-0.00571867562584628
LENG1,-0.006241024524005684
RLN1,-0.01049626338768256
GBP1,0.001469183288889432
HES3,-0.0068140305473118135
PRSS3,0.0008216550185770217
STAP1,-0.003439392990723711
ADM2,-0.01299360852315467
TPTE,-0.004725347371947623
ACTA2,0.005660927478460544
SEMA4F,-0.0036770453869577977
TET3,0.004963443781667617
ARRDC2,-0.002477257297770858
PECAM1,-0.004235040624271997
OTOF,0.023963572833377873
IL1RL1,-0.002490230785712032
BCAT1,0.006280052401346613
KRTAP9-3,0.0014036428261104516
ATP5ME,0.005892792834422807
DERL1,0.004376135837370169
KRT5,0.0031383919599419306
ATP8A1,0.013801488769395803
CCDC184,-0.008813039541313319
TRAPPC2L,0.004896973652985717
TMPRSS6,-0.00656618202899066
UBE2W,0.011556018230410588
PLPPR3,-0.0034017478839628323
PRLHR,-0.0057360576019590236
ATP6V1E2,0.0034252972145374628
PMM1,0.0037562009336188315
ADAMTSL2,-0.004570094031797466
DLK1,-0.0003032339165707084
COLGALT2,0.005336870248893314
ABHD6,0.0037239191584996904
OR13C5,-0.004421408896498012
KCTD11,-0.0073881955293135
KIF1C,-0.00012572478787092794
ANTKMT,-0.0003249479941466217
OTUD4,-0.0031223210319436642
POU2AF1,-0.0060478284271448905
CAMK2N2,-0.004265611268148767
ACAD9,0.003156352332458
ACTN4,0.012260103768955845
PIP5K1B,0.00979615030487947
PNLDC1,-0.007257047932610172
TBC1D23,0.0038928120095612375
PRSS56,-0.008823407905968252
ABCE1,0.007430045758534899
IGKV2-24,-0.0027829017806216346
LAMA1,0.024179238347274146
ERMAP,-0.009429975871910377
S1PR1,0.0006840736151546922
SELENOP,-0.004014816528776604
GOLGA6L6,-0.007389635679186184
LEP,-0.010173010715678282
OR4N2,-0.004059695474371991
ZNF592,-0.004336361757067082
MRPL34,-0.0019260934845379614
CCDC77,-0.004388160504011776
RICTOR,0.018490185554752733
SEMA4B,-0.0012864387158368201
BPIFA2,-0.00430275567303371
NATD1,-0.004634103866032532
ZNHIT2,-0.008004752635035348
FOXB1,-0.0036886489837864196
TTC21A,0.0031697850643932156
CA4,-0.002447529884054014
MOB1A,0.00753759480062581
CHL1,0.007070478134424938
AKT2,0.00812620793352295
KRTAP21-3,-0.003057048796829184
TMEM200C,-0.009506337373380457
DPF2,0.003831518774862807
EIF2A,0.0056528569598240834
USP17L2,-0.010272580537711625
ABRAXAS2,-0.003790692743456331
NOC2L,0.00037977396757016816
RXFP3,-0.007307501708692134
NT5DC1,0.007622146149970854
TAFA5,0.0034041457263763613
HMG20A,0.0050093574194384335
LRRC30,-0.0016626476087516228
MRGPRG,-0.007573101020016809
WFDC6,-0.010666380748810718
DLG1,0.01423879851807447
IGHV3-73,8.96719575752457e-05
VPS72,-0.0020976348121004777
PAXIP1,-0.0007270104618485868
URGCP,0.0019913178439573648
TAF3,0.001479814778306729
COX4I2,-0.0010355050803694471
CCDC74B,-0.010712626071990618
FMC1,-0.004571270898467602
TMEM61,-0.008338534199555537
DCTN1,0.00579220050722763
TGS1,-0.0029200955557340397
DOK6,0.007398440290710243
HOXB4,-0.0032359180079213983
VRK3,-0.0030014660225062078
HAUS4,-0.0058084288980236225
MLLT11,-0.0001445314233144837
MREG,-0.0006377598330458152
ITGA7,-0.002356567017999541
OTOR,-0.004468137349578246
STAG3,0.0009513383229872117
TPRN,-0.009432178777925009
RNASE12,-5.8442494458775845e-05
COLEC10,-0.0029514386026851455
KLHL29,0.00645322420420795
SNX9,0.010072527881743096
TSGA13,-0.012234667140570164
TMEM116,-0.0020468819382291627
POT1,-8.627232384498158e-05
MIEF2,-0.00872868632377294
GDF9,-0.011187470492588022
C16orf78,-0.009229517010504722
HNRNPCL1,-0.0003899459798825245
CPXM2,0.001128206166721854
DDOST,0.005726478032312375
UNC5B,0.0012987849892522891
HMGCL,0.0018370343108026425
CYLD,0.0037910195859440624
MAP2,0.005092291924333932
TAPBP,-0.005384615631024293
OR13G1,-0.004854293290127717
OR56B4,0.0009382318280562701
LEPROTL1,0.00579124706161695
ZDHHC13,0.0009010324608244201
LY9,-0.007580845689894578
AP5B1,-0.00840489658632011
MALT1,0.0004171722819513359
NSG2,0.0006238422784332294
PHF23,-0.006379281823958337
ARHGAP11B,-0.007361982651107058
GRAMD4,0.00039587738050764036
NDUFB7,0.001518720006600224
RFPL3,-0.011335346085857727
SHCBP1,-0.006157258592811713
OR8J3,-0.00017311105897325205
TRAV18,-0.002313323019641593
DTWD2,0.002009773723046617
ATP2A2,0.013617000173317314
GPRC5D,-0.005913248996219173
SLC25A45,-0.0015242601489483115
