Gene,MF.score
MPPED1,1.6554875294815213e-7
CA3,2.1448341141796688e-5
CA12,1.5122757422733545e-5
CATR1,1.0450254946840783e-7
ENTPD6,8.876935851513074e-5
COL9A1,2.0218072371543205e-5
COL9A3,2.038299038269345e-5
CPN2,1.247316773484588e-6
CRIP2,8.043242218640824e-7
CSN1S1,7.611103815648127e-5
CST6,4.026466687710736e-6
DPH1,6.367349218332682e-5
DPH2,6.307446084064132e-5
ERV3-1,5.098998471820448e-8
FLG,2.0303581301158734e-5
GAGE1,1.0450254946840783e-7
GAGE4,1.0450254946840783e-7
GAGE7,1.0450254946840783e-7
GYPA,9.140618383789374e-6
HRES1,1.0450254946840783e-7
IVL,1.167978549691595e-4
KRTAP5-9,1.0772744515377757e-6
PRICKLE3,5.217943099372032e-7
AFF1,1.105105745687912e-5
NIT1,5.256167013169824e-5
NQO2,2.2432682073360175e-4
P4HA1,5.837497096360195e-5
PGGT1B,8.272015876877273e-5
PON2,6.075868397483344e-5
PRB1,1.5808210810668128e-7
PSMD5,2.972297596173428e-5
RARRES1,5.296684843964045e-6
S100A2,1.1159929591450247e-6
S100P,5.042663663405485e-6
TSPAN31,3.797796258422498e-7
SPRR1A,6.222149644137391e-6
SPRR1B,4.894797162369601e-6
SPRR2B,2.5401213600033814e-6
SPRR2D,2.5401213600033814e-6
SPRR2E,6.222149644137391e-6
SPRR2F,2.5401213600033814e-6
SPRR2G,2.5401213600033814e-6
SURF6,9.882678347341357e-6
TCF19,4.3832610906890476e-7
TM4SF4,1.1559062678048698e-6
TSPAN4,1.4182185184634476e-6
UPK1B,1.711500881759944e-5
UPK2,8.240928344935657e-7
PRRC2A,5.852067456915173e-7
ST7,7.719776165639803e-7
SNN,1.307875736258568e-6
PPFIA4,1.1442031151986908e-6
MATN4,1.3096055412629537e-5
TGM5,6.115255376381784e-6
TP53I11,3.190828341465707e-7
SDC3,1.8255651083364737e-5
FRMPD4,2.0824967934739456e-5
TMCC2,1.0048619486699583e-6
HELZ,7.512060342788369e-6
CRYZL1,2.3439834395382967e-5
UBA2,7.8375486901774e-5
NUBP2,3.0809262999707586e-5
TSPAN1,1.4700387407066604e-6
SERF2,1.2688135467764669e-6
DCAF7,3.252702064032143e-6
DSCR4,1.0450254946840783e-7
CNPY2,1.6606900769093443e-5
UBAC1,5.010037015829037e-6
LRRC41,6.299205942378287e-7
P3H3,5.5629568839473455e-5
C11orf58,1.0450254946840783e-7
STIP1,1.0362906480623613e-5
UPK1A,1.6983476720828723e-5
INMT,1.0280724927254375e-4
CA5B,5.622787096975513e-6
RNF44,1.1741080178474343e-6
ANKRD26,1.990115909966751e-6
DIP2C,1.0450254946840783e-7
HMGXB3,2.601130790739506e-7
AVL9,6.198442645532438e-7
COLGALT2,2.1684126627322585e-5
DCUN1D4,2.1196537774423247e-5
KAZN,4.699019567805077e-6
KIAA0930,1.3141587293243851e-7
KHNYN,2.7581730607460465e-6
TMEM131,2.2572995537043243e-6
FAM215A,1.0450254946840783e-7
RABGAP1,2.376573724482571e-6
QPCT,6.452602757462117e-5
GCA,3.4109383583427123e-6
ABTB2,8.70689817460265e-7
YIPF3,5.371128287105653e-7
MXRA5,1.2080743251647353e-6
DCAF4,2.4012272539767265e-6
TES,1.2222792440374666e-6
LINC01558,1.0450254946840783e-7
LCE2B,1.6543029650109568e-6
FBXO25,2.472780396258905e-6
FBXO24,1.1938900383024475e-6
PCOLCE2,3.909146691773893e-6
DISC2,1.7935283825780488e-7
NFU1,8.289556011540033e-6
AAMDC,1.6486073754512927e-6
C6orf15,8.412384312427557e-7
GNL2,1.7422751356270974e-6
DELEC1,2.161728919580316e-7
DCAF8,2.451411898003335e-6
SSUH2,1.477910475768669e-6
METTL9,5.039522956240476e-5
KCTD3,6.926294764964283e-7
ANKRD39,1.0450254946840783e-7
RNF181,1.941030392403954e-6
ARMCX1,3.3136851785321556e-6
POMP,4.107948535048218e-6
NOP16,1.4243146040037853e-6
ZC3HC1,5.6077980723470215e-6
METTL13,3.731964439737412e-6
DPH5,6.128224639361877e-5
YPEL5,4.987913486483198e-6
PALS2,6.68147776770713e-7
EMCN,2.463642656163988e-6
FBXO40,1.3072486378773863e-6
DCUN1D1,2.158736269661187e-5
SH3TC1,7.990330740549472e-8
PIMREG,4.501394915543471e-7
L1TD1,3.073022358926871e-6
ARL15,1.396120059180073e-6
QPCTL,6.101295254289752e-5
GDAP2,1.3502605867681386e-6
FBXL12,5.44643349246759e-7
TMEM104,1.538999269067436e-7
DCAF16,2.4012272539767265e-6
FOCAD,2.3718769202643334e-6
AIRIM,1.4166434353922104e-6
C1orf56,2.8900688898692944e-7
TMEM255A,3.4773764232889033e-7
PLEKHB2,3.1890409287742043e-6
NTAQ1,7.355998203319975e-5
TMEM39B,4.554963977099238e-7
ARMC1,1.0538990989960275e-5
CCDC198,9.978500271443961e-7
FAM86C1P,8.890891525855252e-7
DCUN1D2,2.1206091594680215e-5
P3H2,6.730611083765704e-5
CCDC25,6.304028046904362e-7
PCMTD2,3.573573619424083e-5
TMEM143,2.736165223417237e-7
TMA16,7.714450765498725e-6
MIS18BP1,7.809088531111617e-7
TBC1D2,2.6386553353861773e-6
KCNQ1DN,1.0450254946840783e-7
ERMARD,4.2858307424589316e-7
UBAP2,1.6006013466763969e-6
LINC00470,1.0450254946840783e-7
PNO1,2.325025997814712e-6
SH3GLB2,6.851537050351636e-7
TULP4,4.931307837198152e-7
LYRM4,4.6983723313268995e-5
APMAP,5.731157204937205e-5
ADAMTSL3,8.956838627450725e-7
NHSL1,8.43561289884807e-8
MARCHF4,1.9805022971884497e-6
NHSL3,1.358686945154245e-7
PHRF1,1.4118540419691307e-6
KIAA1586,7.075170713927508e-6
ANKRA2,1.46701284080053e-5
LINC00474,1.0450254946840783e-7
ABRACL,2.603454621867654e-7
ERVK-5,4.7921901462298704e-6
HPSE2,3.0020113045625524e-5
C14orf93,5.530420189541875e-7
C19orf33,3.546887685448406e-7
PJA1,1.38981290911216e-6
UNKL,6.819323148078275e-7
WDR13,2.270959308500399e-5
PARP12,2.2359947795743135e-5
TBC1D15,1.3006733830796736e-6
IQCH,1.0450254946840783e-7
COA7,4.3688683825700766e-6
KCTD14,6.191191732151896e-7
C1orf50,1.556624993356423e-7
CSTPP1,4.213412195968534e-6
DCAF10,2.4012272539767265e-6
RPAP3,1.5389991738075967e-5
FN3KRP,2.498110192702272e-5
COLGALT1,4.173346276084794e-5
C1orf115,3.906140061528542e-6
ISOC2,1.337303328957101e-6
KLHL36,2.2669193792745322e-6
GSTCD,3.537481473147987e-7
TLCD3A,6.428954664047915e-7
THSD4,5.863852295889543e-5
PCNX2,1.808132503707743e-7
DCAF17,2.489512003335226e-6
MYCT1,2.5494904446056226e-6
WDCP,4.777709096021385e-7
VWA7,1.5808210810668128e-7
SYNC,3.800600253211983e-6
GFOD2,9.947239282049728e-7
C6orf62,5.098998471820448e-8
ISCA1,3.365510309702786e-5
CDCA3,1.0486054835780787e-6
DOHH,7.414576695592358e-5
SELENOO,7.489540182331347e-5
CRISPLD1,7.203230501852894e-6
FSD1L,1.0450254946840783e-7
LRMDA,4.8928872750022166e-6
CTTNBP2,3.1235707574330475e-5
REG4,2.720547564079776e-5
FSCB,1.8870316378307068e-5
FBXO30,1.4052305511214868e-6
LOXL4,2.5954128739919996e-5
TMEM164,3.20885322326252e-5
METTL25,7.977963274170974e-7
PSMG3,5.7922041302116335e-6
HSDL2,2.083803944108479e-6
C15orf48,4.628016549880844e-6
HHIPL1,1.9426419680694e-7
FBN3,4.696222227558518e-6
CNFN,2.5798071219723495e-6
KRBA1,1.3141587293243851e-7
LCE3D,1.7574262863398366e-6
PRRC2B,1.7612011543682533e-7
TMEM276,1.808132503707743e-7
PLPP7,1.800643897631421e-5
ARHGEF39,1.2168691821329028e-6
MEDAG,1.6486073754512927e-6
ABHD13,1.5687387696321763e-5
FAM86B1,3.561494796682391e-6
KRTAP4-5,2.2033673591251167e-6
KRTAP4-3,2.151854793598173e-6
LRRCC1,7.619874322177395e-7
ZC3H12C,2.8078825887614235e-6
GTPBP10,2.047743657913598e-6
PAPLN,2.4704195719395057e-6
DPH6,8.543926315249148e-5
TMEM250,1.7012833360714862e-6
LMF2,6.341130808445004e-7
ANKRD40,1.3141587293243851e-7
COL23A1,4.058933690377791e-6
RPS19BP1,2.3505933266138326e-6
TMEM132C,1.538999269067436e-7
TMEM183A,1.6250294473089844e-6
DPH7,6.0384316560647185e-5
ADAMTSL1,9.545389077658776e-7
MARCHF9,2.4841911242412768e-6
MIR155HG,1.0002068484976355e-6
TMEM132B,1.538999269067436e-7
GPRASP2,3.674960660315073e-6
PCMTD1,4.0512760147032316e-5
LRRC56,3.746150514715651e-7
CYYR1,1.538999269067436e-7
CIB3,8.852019147314757e-7
COMTD1,3.400960223147089e-6
IKBIP,2.729313818819057e-6
METTL21EP,1.3278725610961032e-6
NAA30,4.679003565262521e-5
ISCA2,3.51081304741451e-5
ZG16B,2.7676549590205244e-6
OVCA2,8.436432190410793e-7
PODN,4.548671933626108e-6
FSAF1,2.315655956127147e-6
TMEM125,1.538999269067436e-7
KCTD18,6.433657996183934e-7
CPNE4,3.068706622780317e-6
ZPLD1,1.465839495204892e-5
TMEM174,3.309045854679094e-6
MUCL3,1.979148207481837e-7
MPLKIP,8.850453847279258e-7
LCN8,2.935074671971611e-7
MUC17,1.4710848355515494e-5
S100A16,2.0108755916365077e-6
UBE2F,4.827038531135479e-5
ASB12,1.537622392958467e-6
XRRA1,2.4724805308473653e-6
CPNE8,2.9297203168732305e-6
TMEM120B,3.6242944934938825e-6
TTC9B,1.0450254946840783e-7
TLCD4,6.207825397851482e-7
COPS9,1.9853741192689206e-5
WDSUB1,8.276101946938868e-7
LRRC34,3.797114221499415e-7
LMNTD1,1.0456835436495564e-6
MARCHF10,6.065530992660753e-7
SLFN5,6.384369001615009e-7
C18orf54,3.747775808734522e-7
SPRR4,1.855022129941644e-6
UGT3A2,1.9147752390346316e-4
COL22A1,3.746085998789822e-6
TMT1B,3.0341748255366806e-5
LCE4A,1.6543029650109568e-6
GKN2,6.776947785206756e-7
CEP112,4.3661009357332435e-6
VMA21,2.1732396540867614e-5
C6orf163,1.0450254946840783e-7
VWCE,1.137351396926024e-6
DLEU7,1.0450254946840783e-7
CTAGE3P,7.990330740549472e-8
ZNG1E,5.316592474491945e-5
CPNE2,2.9815064071606815e-6
RNF182,1.0290449555836308e-6
HOXA11-AS,3.072900517783331e-7
VSTM2A,8.509055881698958e-5
FBXO33,2.553571953832708e-6
NAALADL2,5.235093808149292e-7
LCE5A,1.6543029650109568e-6
COL24A1,3.772999322253853e-6
ADAM5,1.0450254946840783e-7
DSCR9,1.0450254946840783e-7
DSCR10,1.0450254946840783e-7
P4HA3,3.352911038966324e-5
HERC2P3,1.278451533526659e-6
BRICD5,3.1466743724525677e-7
RNF227,1.1629083893525507e-6
BOD1L2,1.5938632855895286e-6
TPRX1,1.2644537437384299e-5
SMIM24,1.538999269067436e-7
MIR23AHG,1.0002068484976355e-6
FBXW12,4.931307837198152e-7
TRIM42,1.2778606033894033e-6
KRTAP6-1,2.4337438933307905e-6
KRTAP6-2,2.4579905197339943e-6
KRTAP6-3,2.4337438933307905e-6
FAM151A,3.142016218651992e-7
S100A7A,1.2433629068771083e-6
ADAMTSL5,1.407909169951974e-5
ANKRD45,3.5672342581671e-6
DPPA5,4.5139595639901094e-7
COL28A1,2.6324349309821374e-5
NHSL2,1.358686945154245e-7
ERVFC1-1,4.335368440936414e-6
SELENOV,4.234168277178041e-6
LCE1A,1.7574262863398366e-6
LCE1B,1.6543029650109568e-6
LCE1C,1.630056338607753e-6
LCE1E,1.6543029650109568e-6
LCE1F,1.6543029650109568e-6
LCE2A,1.630056338607753e-6
LCE2C,1.6543029650109568e-6
LCE2D,1.630056338607753e-6
LCE3E,1.630056338607753e-6
FBXW10B,1.0450254946840783e-7
ANKRD30B,1.0450254946840783e-7
CYSRT1,4.761853997456951e-6
KCTD4,6.433657996183934e-7
FIBIN,4.568411695022162e-7
LIPT2,1.0780548613873985e-4
BTBD17,4.117220052124465e-6
KRTDAP,3.275150794249077e-6
HRNR,4.3458469095766717e-5
PLEKHM3,9.11869848506769e-7
PSMG4,3.7373148525769953e-6
AJM1,1.599719211366673e-6
HAPSTR2,9.3644242386662e-7
CSAG3,2.1031479338052127e-7
C1QTNF8,1.1519286336820294e-6
MIR137HG,1.0002068484976355e-6
MIRLET7BHG,1.0002068484976355e-6
RBIS,6.753948020693779e-7
RNF223,1.2658183315410903e-6
MIRLET7A2,1.0002068484976355e-6
MIRLET7A3,1.0002068484976355e-6
MIRLET7D,1.1763519252383545e-6
MIRLET7F2,1.0002068484976355e-6
MIR101-2,1.0002068484976355e-6
MIR103A2,1.0002068484976355e-6
MIR105-2,1.0002068484976355e-6
MIR1-2,1.0002068484976355e-6
MIR122,1.2006371556581992e-6
MIR124-1,1.2006371556581992e-6
MIR124-2,1.0002068484976355e-6
MIR124-3,1.0002068484976355e-6
MIR125B2,1.0701781901580083e-6
MIR129-2,1.0002068484976355e-6
MIR133A2,1.0002068484976355e-6
MIR135A2,1.0002068484976355e-6
MIR138-2,1.0002068484976355e-6
MIR139,1.8614543555771274e-6
MIR154,1.605823227306687e-6
MIR16-2,1.0701781901580083e-6
MIR181B2,1.0002068484976355e-6
MIR184,1.0002068484976355e-6
MIR188,1.2592132921675938e-6
MIR190A,1.0002068484976355e-6
MIR194-2,1.0002068484976355e-6
MIR196A2,1.0002068484976355e-6
MIR198,1.1599601422162553e-6
MIR199A2,1.0002068484976355e-6
MIR19B2,1.0002068484976355e-6
MIR181A1,1.0701781901580083e-6
MIR216A,1.0002068484976355e-6
MIR218-2,1.0002068484976355e-6
MIR219A2,1.0002068484976355e-6
MIR23B,1.1599601422162553e-6
MIR24-2,1.0701781901580083e-6
MIR26A2,1.0002068484976355e-6
MIR29B2,1.0002068484976355e-6
MIR301A,4.657032661953035e-6
MIR7-1,1.0002068484976355e-6
MIR7-2,1.0002068484976355e-6
MIR7-3,1.0002068484976355e-6
MIR9-2,1.0002068484976355e-6
MIR92A2,1.0002068484976355e-6
MIR9-3,1.0002068484976355e-6
MARCHF11,1.317184939300688e-6
AARD,1.447136386164028e-6
MIR330,1.605823227306687e-6
MIR331,1.0701781901580083e-6
MIR367,1.0002068484976355e-6
MIR369,1.0002068484976355e-6
MIR370,2.158383117903962e-6
MIR371A,1.2592132921675938e-6
MIR374A,9.495881295380136e-6
MIR196B,1.0002068484976355e-6
LCE6A,1.5785437730808091e-6
PPDPFL,8.43561289884807e-8
PAPPA-AS1,4.2858307424589316e-7
MIR381,1.0701781901580083e-6
MIR382,1.0002068484976355e-6
MIR384,3.2268995574882547e-6
MIR422A,8.66862771827365e-7
MIR425,1.6757945689670597e-6
ATXN7L3B,3.464085479588565e-7
MIR429,1.4448730787776617e-6
MIR450A1,1.0002068484976355e-6
MIR363,1.38269719857817e-6
MIR329-2,1.0002068484976355e-6
MIR323B,1.0701781901580083e-6
MIR452,1.0002068484976355e-6
MIR409,2.3312456345257057e-5
MIR412,6.535969133585424e-7
MIR376B,1.0002068484976355e-6
MIR489,1.0002068484976355e-6
MIR493,6.839614105599593e-6
MIR432,7.770808197691185e-7
MIR496,1.0002068484976355e-6
MIR193B,1.6988159506884281e-6
MIR519E,1.2592132921675938e-6
MIR520F,6.535969133585424e-7
MIR519C,7.317087201716588e-7
MIR526B,6.535969133585424e-7
MIR519B,1.2592132921675938e-6
MIR525,6.535969133585424e-7
MIR523,6.535969133585424e-7
MIR518F,7.317087201716588e-7
MIR526A1,1.3127258569177972e-6
MIR518C,1.3127258569177972e-6
MIR524,6.535969133585424e-7
MIR521-2,6.535969133585424e-7
MIR520D,2.0399812879467723e-6
MIR517B,6.535969133585424e-7
MIR516B2,6.535969133585424e-7
MIR526A2,6.535969133585424e-7
MIR518E,7.317087201716588e-7
MIR518A1,1.3127258569177972e-6
MIR518D,7.317087201716588e-7
MIR516B1,6.535969133585424e-7
MIR518A2,6.535969133585424e-7
MIR521-1,6.535969133585424e-7
MIR522,6.535969133585424e-7
MIR527,6.535969133585424e-7
MIR516A1,6.535969133585424e-7
MIR516A2,6.535969133585424e-7
MIR519A2,6.535969133585424e-7
MIR500A,1.0701781901580083e-6
MIR502,1.0701781901580083e-6
MIR450A2,1.0002068484976355e-6
MIR514A1,1.2592132921675938e-6
ZFAT-AS1,3.072900517783331e-7
MIR484,1.0701781901580083e-6
MIR487A,1.0002068484976355e-6
CBLN3,8.131397873139792e-6
MIR9-2HG,1.0002068484976355e-6
FAM86C2P,7.977963274170974e-7
S100A7L2,1.1922252381195135e-6
CIMIP7,1.0450254946840783e-7
RNF225,1.2658183315410903e-6
MINDY4B,6.96664736725901e-6
LL22NC03-63E9.3,6.535969133585424e-7
UCA1,1.7935283825780488e-7
FAM86B2,3.5884081201464215e-6
AFDN-DT,1.0450254946840783e-7
TMEM183BP,1.5735168817820405e-6
FER1L6,7.279018797054087e-7
MIR539,1.0002068484976355e-6
MIR376A2,1.0002068484976355e-6
MIR542,1.0002068484976355e-6
MIR449B,6.535969133585424e-7
MIR532,7.770808197691185e-7
MIR548A3,1.0002068484976355e-6
MIR548D2,1.0002068484976355e-6
MIR549A,6.535969133585424e-7
MIR550A1,1.0701781901580083e-6
MIR550A2,1.0002068484976355e-6
MIR551A,2.3865912230858656e-6
MIR551B,1.0002068484976355e-6
MIR552,1.605823227306687e-6
MIR553,1.0002068484976355e-6
MIR554,6.535969133585424e-7
MIR556,1.0002068484976355e-6
MIR557,6.535969133585424e-7
MIR558,1.0002068484976355e-6
MIR563,6.535969133585424e-7
MIR567,6.535969133585424e-7
MIR569,1.0002068484976355e-6
MIR572,1.605823227306687e-6
MIR574,7.770808197691185e-7
MIR575,1.0002068484976355e-6
MIR576,1.0701781901580083e-6
MIR577,1.0002068484976355e-6
MIR578,1.0002068484976355e-6
MIR580,1.0002068484976355e-6
MIR581,1.0002068484976355e-6
MIR582,1.605823227306687e-6
MIR583,6.535969133585424e-7
MIR584,1.0701781901580083e-6
MIR586,1.0002068484976355e-6
MIR588,1.8543215013367049e-6
MIR589,1.0701781901580083e-6
MIR592,1.0002068484976355e-6
MIR593,1.0002068484976355e-6
MIR595,6.535969133585424e-7
MIR597,6.535969133585424e-7
MIR599,6.535969133585424e-7
MIR600,1.0002068484976355e-6
MIR601,1.0002068484976355e-6
MIR604,1.0002068484976355e-6
MIR605,1.0002068484976355e-6
MIR607,1.605823227306687e-6
MIR609,1.0002068484976355e-6
MIR611,1.0002068484976355e-6
MIR612,1.0002068484976355e-6
MIR615,1.0002068484976355e-6
MIR616,6.535969133585424e-7
MIR618,1.0002068484976355e-6
MIR621,1.0002068484976355e-6
MIR624,1.0002068484976355e-6
MIR626,1.0002068484976355e-6
MIR628,1.0701781901580083e-6
MIR631,1.0002068484976355e-6
MIR632,1.0002068484976355e-6
MIR633,6.535969133585424e-7
MIR636,1.0701781901580083e-6
MIR639,1.2592132921675938e-6
MIR642A,1.0002068484976355e-6
MIR643,1.0002068484976355e-6
MIR644A,1.3766354097747446e-5
MIR648,1.0002068484976355e-6
MIR649,6.535969133585424e-7
MIR650,1.4448730787776617e-6
MIR651,6.535969133585424e-7
MIR652,7.770808197691185e-7
MIR653,1.0002068484976355e-6
MIR654,1.38269719857817e-6
MIR656,1.0002068484976355e-6
MIR660,7.770808197691185e-7
MIR661,1.605823227306687e-6
MIR662,6.535969133585424e-7
RNF208,2.0647682219561942e-06
MIR34BHG,6.535969133585424e-7
KRTAP4-8,2.151854793598173e-6
CARMN,1.0002068484976355e-6
METTL24,9.048884508055741e-7
CEMP1,1.0754152502693898e-5
MIR671,1.2006371556581992e-6
MIR668,6.535969133585424e-7
MIR767,1.2592132921675938e-6
MIR454,1.6757945689670597e-6
MIR769,1.7055366619148046e-6
MIR802,6.535969133585424e-7
MIR765,6.535969133585424e-7
MIR770,1.0002068484976355e-6
MIR300,1.0002068484976355e-6
MIR450B,1.0002068484976355e-6
MIR891B,6.535969133585424e-7
MIR875,6.535969133585424e-7
MIR876,1.605823227306687e-6
MIR147B,1.0002068484976355e-6
MIR744,1.0701781901580083e-6
MIR374B,1.5683569851882376e-6
MIR216B,1.0002068484976355e-6
MIR922,1.0002068484976355e-6
MIR924,6.535969133585424e-7
MIR934,1.0002068484976355e-6
MIR936,1.0002068484976355e-6
MIR938,1.0002068484976355e-6
MIR940,1.0002068484976355e-6
MIR942,1.0002068484976355e-6
MIR937,7.770808197691185e-7
MIR944,1.0002068484976355e-6
MIR891A,6.535969133585424e-7
MIR889,1.0701781901580083e-6
MIR887,1.0002068484976355e-6
MIR760,6.535969133585424e-7
MIR29B2CHG,1.0002068484976355e-6
MAPT-AS1,3.769488712396698e-7
KPLCE,1.97827704884591e-7
LRRC70,1.2910262498770232e-6
KRTAP4-9,2.151854793598173e-6
GKN3P,2.5388610648208495e-7
DPH3P1,1.1650203482758875e-5
MIR1225,6.535969133585424e-7
MANSC4,2.7006355861749857e-6
MIR1265,1.0002068484976355e-6
MIR1183,1.0002068484976355e-6
MIR1275,1.0002068484976355e-6
MIR1302-4,6.535969133585424e-7
MIR1287,1.0002068484976355e-6
MIR1912,1.0002068484976355e-6
MIR1302-5,6.535969133585424e-7
MIR1249,1.0701781901580083e-6
MIR1296,1.0701781901580083e-6
MIR1185-1,1.0002068484976355e-6
MIR1307,1.1763519252383545e-6
MIR1207,1.605823227306687e-6
MIR1825,1.0450254946840783e-7
MIR1306,1.0701781901580083e-6
MIR1283-2,6.535969133585424e-7
MIR1253,1.0002068484976355e-6
MIR1185-2,1.0002068484976355e-6
MIR1181,1.2592132921675938e-6
MIR1277,1.2592132921675938e-6
MIR1827,1.0002068484976355e-6
MIR1226,6.535969133585424e-7
MIR1197,1.0002068484976355e-6
MIR1180,1.0002068484976355e-6
MIR1283-1,6.535969133585424e-7
MIR1178,1.0002068484976355e-6
MIR1290,9.259533110304882e-7
MIR1302-2,6.535969133585424e-7
MIR1262,3.072900517783331e-7
MIR1237,1.0002068484976355e-6
MIR1208,1.0002068484976355e-6
MIR103B2,1.0002068484976355e-6
MIR1227,1.0002068484976355e-6
MIR548H3,1.0002068484976355e-6
MIR1251,1.0002068484976355e-6
FTX,3.165325149843717e-7
FAS-AS1,1.7935283825780488e-7
NCRUPAR,3.165325149843717e-7
ZEB2-AS1,3.165325149843717e-7
MIR548M,1.0002068484976355e-6
MIR548H2,1.0002068484976355e-6
MIR1255B1,6.535969133585424e-7
MIR663B,6.535969133585424e-7
MIR764,1.0002068484976355e-6
MIR548H4,1.0002068484976355e-6
MIR761,1.0002068484976355e-6
MIR449C,6.535969133585424e-7
NPPA-AS1,3.35852812224903e-7
MIR3180-3,6.535969133585424e-7
MIR3074,1.0002068484976355e-6
MIR3148,1.2592132921675938e-6
MIR3120,1.0002068484976355e-6
MIR3179-2,1.0002068484976355e-6
MIR500B,1.0002068484976355e-6
MIR3065,1.0002068484976355e-6
MIR3180-2,6.535969133585424e-7
MIR3173,2.163465194357349e-6
MIR3184,1.0002068484976355e-6
MIR374C,6.535969133585424e-7
MIR3619,1.4448730787776617e-6
MIR550B2,1.0002068484976355e-6
MIR642B,1.2006371556581992e-6
MIR3180-4,6.535969133585424e-7
MIR550B1,1.0002068484976355e-6
MIR676,1.0002068484976355e-6
MIR548AA2,1.0002068484976355e-6
MIR3661,1.4448730787776617e-6
MIR3180-5,6.535969133585424e-7
SIX3-AS1,1.7935283825780488e-7
MIR4686,1.2592132921675938e-6
MIR499B,1.0002068484976355e-6
MIR203B,1.0002068484976355e-6
MIR4500,1.8543215013367049e-6
MIR3529,1.0002068484976355e-6
MIR548AJ2,1.0002068484976355e-6
MIR451B,6.535969133585424e-7
MIR548X2,1.0002068484976355e-6
MIR219B,1.0002068484976355e-6
MIR550A3,1.0002068484976355e-6
MIR3591,1.0002068484976355e-6
MIR4632,9.109130704356455e-6
MIR5588,1.2592132921675938e-6
RNA45SN5,1.3646548847045428e-6
HOXA10-AS,1.0002068484976355e-6
LINC-ROR,2.4501206414162202e-5
PYURF,8.466309563886496e-7
USP17L23,2.8610736233901893e-6
CACNA2D1-AS1,6.535969133585424e-7
C21orf140,1.0450254946840783e-7
SPACA6-AS1,1.0002068484976355e-6
MIR486-2,1.0002068484976355e-6
MIR548AZ,1.0002068484976355e-6
MIR133A1HG,1.0002068484976355e-6
CSAG2,2.1031479338052127e-7
UPK3B,4.323129205865155e-7
MIR34AHG,6.535969133585424e-7
RNA45SN1,1.3646548847045428e-6
MIR3677HG,1.0002068484976355e-6
MIR3142HG,1.0002068484976355e-6
LINC01833,1.7935283825780488e-7
TALAM1,4.0525173116900847e-7
RNA45SN4,1.3646548847045428e-6
RNA45SN2,1.3646548847045428e-6
RNA45SN3,1.3646548847045428e-6
EEF1AKMT4,3.497115294977994e-6
ASDURF,4.5200012840755925e-6
RNF228,1.2658183315410903e-6
SMIM44,1.538999269067436e-7
C8orf90,1.0450254946840783e-7
LCE7A,1.5785437730808091e-6
SMIM46,1.538999269067436e-7
DNTTIP1,1.958080934876674e-6
KANSL1L,9.322769307240839e-6
GCC1,6.430660120082179e-6
HID1,3.567331676368537e-5
GOLGA1,1.2727165291683502e-6
GOLGA3,2.146794005657415e-6
WSCD2,1.979810404916651e-6
RNF24,5.273468886146799e-7
WSCD1,1.979810404916651e-6
PARM1,1.0119412121871193e-6
GOLIM4,3.354889630638657e-6
GASK1B,3.223722095303895e-7
MANEA,5.552465503115797e-5
MANEAL,7.49160829500349e-6
GIMAP1,1.1850707470987073e-6
TMEM130,3.959977016769766e-7
FBXO42,2.2236937407511786e-6
ZSWIM5,1.8412772587144602e-6
ZSWIM4,1.7713059170540871e-6
DCAF4L2,1.819566067300848e-6
DCAF12L1,1.871078632827792e-6
DCAF8L1,1.9333585000763907e-6
FBXO15,1.4683609179414022e-6
DCAF4L1,1.819566067300848e-6
DCAF12L2,1.819566067300848e-6
DCAF8L2,1.9333585000763907e-6
ZYG11A,1.57753086646468e-6
PPP2R2C,5.535834508799032e-6
SYCP2L,7.642449195652289e-6
CNPPD1,3.5352183843702883e-6
ARSD,7.021212423578871e-6
GALNS,8.154032299469587e-5
LAPTM4A,1.50245082010346e-6
CKAP4,8.07839615956886e-6
GLIPR1,2.672450988245233e-6
HEBP2,3.2859842472857276e-6
BRI3,2.7433828103776547e-6
TM6SF1,7.614585075430973e-7
GIMAP5,4.477458375691706e-6
VOPP1,1.4964555320321286e-6
ARSK,5.506771010616952e-5
TMEM192,1.3052991917133023e-6
TMEM179B,4.292933565411967e-6
TXNL1,5.528114087121859e-6
CENPB,2.355792067150954e-5
ZNF330,1.0426571803005274e-6
DCTN4,1.4668937280040469e-5
GPATCH11,1.2916241541444058e-6
H2BW1,2.327242810717694e-6
H2BC5,1.8518040318286613e-6
TMPO,4.87359105593799e-6
TRIM66,4.369839991164596e-7
HSFY1,6.085121766733237e-7
H2BC26,1.7133800671561893e-6
HSFY2,6.085121766733237e-7
H2BW2,1.5961920485807993e-6
H2BC19P,1.6318502706986192e-6
H3Y2,1.6919994433412468e-6
H3Y1,3.98666745211006e-6
H3-7,1.6919994433412468e-6
H2BC18,1.8518040318286613e-6
HSFX2,4.0459693313591756e-7
HSFX1,4.0459693313591756e-7
HSFX3,3.3820047345687424e-7
H2BK1,1.6318502706986192e-6
H2BN1,1.6318502706986192e-6
CEP104,1.191443438237237e-6
CEP95,7.771493372482254e-7
CKAP2L,1.0036960345536782e-6
RMDN2,3.495754802921561e-6
MZT2B,7.66017947832012e-6
MZT2A,7.66017947832012e-6
FAM184A,1.6854340379609181e-6
MEX3A,1.2120101398276347e-6
FLACC1,9.210522664319275e-6
RPTN,1.1806680679028726e-6
